ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
69,BUY,2026-05-11 18:01:00,2026-05-11 18:03:00,80971.47,80991.47,24.05,Basket TP,20260523,1
70,BUY,2026-05-11 19:53:00,2026-05-11 19:54:00,81052.83,81072.83,24.05,Basket TP,20260523,1
71,BUY,2026-05-11 20:33:00,2026-05-11 20:41:00,81044.94,80914.94,-157.45,Basket TP,20260523,4
72,BUY,2026-05-11 20:34:00,2026-05-11 20:41:00,80944.94,80914.94,-36.449999999999996,Basket TP,20260523,4
73,BUY,2026-05-11 20:35:00,2026-05-11 20:41:00,80844.94,80914.94,84.55,Basket TP,20260523,4
74,BUY,2026-05-11 20:37:00,2026-05-11 20:41:00,80744.94,80914.94,205.54999999999998,Basket TP,20260523,4
75,BUY,2026-05-11 21:29:00,2026-05-11 21:31:00,80814.84,80784.04,-1.9980000000001745,Basket TP,20260523,2
76,BUY,2026-05-11 21:30:00,2026-05-11 21:31:00,80713.24,80784.04,4.097999999999301,Basket TP,20260523,2
77,BUY,2026-05-11 21:35:00,2026-05-11 21:36:00,80573.97,80643.25,4.00679999999993,Basket TP,20260523,1
78,BUY,2026-05-11 23:44:00,2026-05-11 23:45:00,81620.93,81640.93,1.05,Basket TP,20260523,1
79,BUY,2026-05-12 00:04:00,2026-05-12 00:05:00,81453.25,81511.3,3.3330000000001747,Basket TP,20260523,1
80,BUY,2026-05-12 03:44:00,2026-05-12 03:45:00,81793.52,81813.52,1.05,Basket TP,20260523,1
81,BUY,2026-05-12 04:12:00,2026-05-12 04:37:00,81729.15,81699.15,-1.9499999999999997,Basket TP,20260523,2
82,BUY,2026-05-12 04:24:00,2026-05-12 04:37:00,81629.15,81699.15,4.05,Basket TP,20260523,2
83,BUY,2026-05-12 04:40:00,2026-05-12 04:41:00,81703.38,81723.38,1.05,Basket TP,20260524,1
84,BUY,2026-05-12 04:42:00,2026-05-12 04:43:00,81725.33,81745.33,1.05,Basket TP,20260524,1
85,BUY,2026-05-12 04:44:00,2026-05-12 04:51:00,81730.83,81750.83,1.05,Basket TP,20260524,1
86,BUY,2026-05-12 08:24:00,2026-05-12 08:25:00,81285.06,81390.44,6.1728000000002785,Basket TP,20260523,1
87,BUY,2026-05-12 08:26:00,2026-05-12 08:47:00,81408.07,81078.07,-19.95,Basket TP,20260524,8
88,BUY,2026-05-12 08:30:00,2026-05-12 08:47:00,81308.07,81078.07,-13.95,Basket TP,20260524,8
