ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
9358,BUY,2024-07-19 13:12:00,2024-07-24 20:39:00,2416.193,2423.665222222223,71.12222222222627,Basket TP,20260606,17
9359,BUY,2024-07-19 17:08:00,2024-07-24 20:39:00,2411.193,2423.665222222223,24.224444444445254,Basket TP,20260606,17
9360,BUY,2024-07-19 19:04:00,2024-07-24 20:39:00,2406.193,2423.665222222223,34.224444444445254,Basket TP,20260606,17
9361,BUY,2024-07-19 20:05:00,2024-07-24 20:39:00,2401.193,2423.665222222223,44.224444444445254,Basket TP,20260606,17
9362,BUY,2024-07-19 20:15:00,2024-07-24 20:39:00,2396.193,2423.665222222223,54.224444444445254,Basket TP,20260606,17
9363,BUY,2024-07-22 19:33:00,2024-07-24 20:39:00,2391.193,2423.665222222223,64.22444444444525,Basket TP,20260606,17
9364,BUY,2024-07-22 21:31:00,2024-07-24 20:39:00,2386.193,2423.665222222223,74.22444444444525,Basket TP,20260606,17
9365,BUY,2024-07-24 22:13:00,2024-07-24 22:25:00,2427.279,2428.279,1.28,Basket TP,20260606,1
9366,BUY,2024-07-24 22:45:00,2024-07-24 22:55:00,2424.169,2425.169,1.28,Basket TP,20260606,1
9367,BUY,2024-07-25 00:07:00,2024-07-25 00:15:00,2416.757,2417.757,1.28,Basket TP,20260606,1
9368,BUY,2024-07-25 00:16:00,2024-07-26 20:44:00,2417.007,2382.044037037037,-70.6459259259261,Basket TP,20260607,13
9369,BUY,2024-07-25 00:45:00,2024-07-26 20:44:00,2412.007,2382.044037037037,-60.64592592592609,Basket TP,20260607,13
9370,BUY,2024-07-25 01:02:00,2024-07-26 20:44:00,2407.007,2382.044037037037,-50.64592592592609,Basket TP,20260607,13
9371,BUY,2024-07-25 02:49:00,2024-07-26 20:44:00,2402.007,2382.044037037037,-20.322962962963047,Basket TP,20260607,13
9372,BUY,2024-07-25 05:01:00,2024-07-26 20:44:00,2397.007,2382.044037037037,-15.322962962963047,Basket TP,20260607,13
9373,BUY,2024-07-25 08:20:00,2024-07-26 20:44:00,2392.007,2382.044037037037,-10.322962962963047,Basket TP,20260607,13
9374,BUY,2024-07-25 08:26:00,2024-07-26 20:44:00,2387.007,2382.044037037037,-5.3229629629630475,Basket TP,20260607,13
9375,BUY,2024-07-25 08:38:00,2024-07-26 20:44:00,2382.007,2382.044037037037,-0.32296296296304716,Basket TP,20260607,13
9376,BUY,2024-07-25 08:40:00,2024-07-26 20:44:00,2377.007,2382.044037037037,4.6770370370369525,Basket TP,20260607,13
9377,BUY,2024-07-25 08:42:00,2024-07-26 20:44:00,2372.007,2382.044037037037,9.677037037036953,Basket TP,20260607,13
9378,BUY,2024-07-25 10:21:00,2024-07-26 20:44:00,2367.007,2382.044037037037,146.77037037036953,Basket TP,20260607,13
9379,BUY,2024-07-25 21:08:00,2024-07-26 20:44:00,2362.007,2382.044037037037,39.35407407407391,Basket TP,20260607,13
9380,BUY,2024-07-26 00:28:00,2024-07-26 20:44:00,2357.007,2382.044037037037,49.35407407407391,Basket TP,20260607,13
9381,SELL,2024-07-26 21:09:00,2024-07-26 21:26:00,2386.06,2385.06,1.28,Basket TP,20260606,1
9382,SELL,2024-07-26 21:27:00,2024-07-26 21:30:00,2385.223,2384.223,1.28,Basket TP,20260607,1
9383,SELL,2024-07-26 23:23:00,2024-07-26 23:25:00,2388.095,2387.095,1.28,Basket TP,20260606,1
9384,SELL,2024-07-27 02:25:00,2024-07-27 02:50:00,2385.174,2384.174,0.64,Basket TP,20260606,1
9385,SELL,2024-07-27 03:00:00,2024-07-29 08:32:00,2386.351,2392.851,-6.86,Basket TP,20260606,4
9386,SELL,2024-07-29 05:12:00,2024-07-29 08:32:00,2391.351,2392.851,-1.8599999999999999,Basket TP,20260606,4
9387,SELL,2024-07-29 05:14:00,2024-07-29 08:32:00,2396.351,2392.851,3.1400000000000006,Basket TP,20260606,4
9388,SELL,2024-07-29 05:16:00,2024-07-29 08:32:00,2401.351,2392.851,8.14,Basket TP,20260606,4
9389,BUY,2024-07-29 08:35:00,2024-07-29 08:36:00,2392.877,2393.952,0.7150000000002729,Basket TP,20260606,1
9390,BUY,2024-07-29 08:40:00,2024-07-29 08:57:00,2393.668,2392.1680000000006,-1.8599999999995451,Basket TP,20260607,2
9391,BUY,2024-07-29 08:52:00,2024-07-29 08:57:00,2388.668,2392.1680000000006,3.140000000000455,Basket TP,20260607,2
9392,SELL,2024-07-29 10:45:00,2024-07-29 12:30:00,2394.215,2393.215,6.4,Basket TP,20260606,1
9393,SELL,2024-07-29 17:25:00,2024-07-29 17:35:00,2394.282,2393.282,1.28,Basket TP,20260606,1
9394,SELL,2024-07-29 19:32:00,2024-07-29 20:21:00,2390.627,2392.127,-3.7199999999999998,Basket TP,20260606,2
